,Date,Open,High,Low,Close,Adj_Close,Volume
3682,2014-11-14,475.0,479.75,470.55,476.9,464.1524,2753729
3683,2014-11-17,477.9,477.9,471.0,475.9,463.1791,2141989
3684,2014-11-18,475.85,479.9,471.2,474.0,461.3299,2773087
3685,2014-11-19,475.9,475.9,467.0,470.2,457.6315,2667750
3686,2014-11-20,471.0,471.7,462.9,466.65,454.1764,2510781
3687,2014-11-21,467.5,482.5,466.1,476.95,464.2011,4741296
3688,2014-11-24,479.0,482.55,475.3,478.15,465.369,3562884
3689,2014-11-25,479.0,479.9,466.65,470.75,458.1668,3474162
3690,2014-11-26,470.9,473.75,464.0,470.3,457.7288,3726653
3691,2014-11-27,470.25,472.5,462.65,469.4,456.8529,7283496
3692,2014-11-28,471.8,485.8,471.05,481.2,468.3375,5227699
3693,2014-12-01,484.4,493.2,481.15,489.15,476.075,4634567
3694,2014-12-02,489.0,494.8,484.5,493.0,479.8221,4191689
3695,2014-12-03,494.0,500.7,490.65,499.05,485.7103,3424250
3696,2014-12-04,501.4,502.7,491.2,499.95,486.5863,2709507
3697,2014-12-05,502.0,506.4,496.5,498.55,485.2237,2798293
3698,2014-12-08,499.95,503.0,495.5,496.6,483.3258,2150646
3699,2014-12-09,495.95,496.0,487.0,488.8,475.7343,2722580
3700,2014-12-10,488.55,496.15,486.5,489.25,476.1723,3317262
3701,2014-12-11,488.8,494.7,480.1,490.5,477.3889,3583840
3702,2014-12-12,491.2,493.55,481.55,483.4,470.4787,2915819
3703,2014-12-15,480.0,487.4,475.3,476.75,464.0064,2929634
3704,2014-12-16,475.0,476.5,465.25,472.0,459.3834,5702983
3705,2014-12-17,468.35,480.5,464.2,474.85,462.1572,5852857
3706,2014-12-18,483.0,490.0,480.0,487.95,474.9071,3782348
3707,2014-12-19,496.9,496.9,488.3,490.25,477.1456,3189647
3708,2014-12-22,491.4,500.75,486.5,498.3,484.9804,2813921
3709,2014-12-23,501.0,506.0,492.55,493.8,480.6006,3753789
3710,2014-12-24,494.0,497.7,491.2,494.3,481.0873,3181539
3711,2014-12-26,495.75,500.0,488.0,494.45,481.2333,2133879
3712,2014-12-29,495.0,499.6,491.2,494.1,480.8926,2230958
3713,2014-12-30,495.05,499.95,490.0,498.8,485.467,1996949
3714,2014-12-31,500.05,505.0,499.0,502.4,488.9708,2356002
3715,2015-01-01,502.65,504.0,499.05,503.05,489.6034,1351985
3716,2015-01-02,503.2,516.9,501.7,514.3,500.5527,3852825
3717,2015-01-05,516.9,520.4,515.1,517.55,503.7158,2561430
3718,2015-01-06,513.55,513.55,496.75,499.05,485.7103,5284530
3719,2015-01-07,498.8,505.35,494.5,498.65,485.321,4245189
3720,2015-01-08,506.0,507.0,494.65,501.95,488.5328,5637844
3721,2015-01-09,504.9,505.9,487.0,494.95,481.7199,5078463
3722,2015-01-12,495.0,503.8,492.15,501.55,488.1435,2290147
3723,2015-01-13,504.0,511.7,500.3,504.5,491.0146,4069260
3724,2015-01-14,504.5,505.75,494.2,499.6,486.2456,2973231
3725,2015-01-15,523.45,523.95,511.1,514.05,500.3094,6670800
3726,2015-01-16,516.6,521.5,512.6,514.8,501.0393,6920742
3727,2015-01-19,519.45,531.8,516.85,528.95,514.8112,6113156
3728,2015-01-20,532.55,554.7,531.1,551.4,536.6611,6934581
3729,2015-01-21,553.0,556.8,545.55,547.25,532.6219,4459351
3730,2015-01-22,549.7,567.15,547.8,564.75,549.6542,5546866
3731,2015-01-23,571.0,577.4,560.3,565.15,550.0435,4975114
3732,2015-01-27,570.9,597.8,567.0,592.1,576.2731,5376830
3733,2015-01-28,590.0,599.8,583.45,590.6,574.8132,6370073
3734,2015-01-29,588.95,602.0,582.1,599.5,583.4753,5424486
3735,2015-01-30,602.75,604.05,583.7,588.1,572.38,4497194
3736,2015-02-02,586.0,621.0,584.4,617.3,600.7995,6307718
3737,2015-02-03,623.0,625.6,584.5,586.6,570.92,9290016
3738,2015-02-04,591.0,592.0,553.25,558.6,543.6686,10773056
3739,2015-02-05,562.4,578.5,558.6,565.9,550.7735,6865785
3740,2015-02-06,568.0,571.5,545.75,563.15,548.097,7706020
3741,2015-02-09,555.0,569.6,550.0,553.6,538.8022,4334546
3742,2015-02-10,546.9,569.8,540.5,554.1,539.2888,9809275
3743,2015-02-11,559.35,572.65,555.5,569.25,554.0339,6200994
3744,2015-02-12,573.0,581.5,564.0,578.75,563.28,5849894
3745,2015-02-13,582.15,588.75,576.5,581.1,565.5671,4633409
3746,2015-02-16,583.0,584.0,566.1,570.3,555.0558,4284303
3747,2015-02-18,572.0,574.0,564.0,569.5,554.2772,4695905
3748,2015-02-19,574.0,575.6,553.25,565.25,550.1408,5349212
3749,2015-02-20,566.45,570.8,554.0,561.5,546.4911,6025707
3750,2015-02-23,563.5,567.0,546.05,549.05,534.3738,6089272
3751,2015-02-24,549.9,555.7,542.0,551.8,537.0503,6155111
3752,2015-02-25,554.2,558.6,550.1,553.0,538.2183,4185156
3753,2015-02-26,552.65,557.65,543.8,552.3,537.5369,5579001
3754,2015-02-27,555.6,570.35,550.35,567.15,551.99,5791546
3755,2015-03-02,630.0,650.0,628.7,647.55,630.241,13205219
3756,2015-03-03,649.0,649.0,628.55,631.4,614.5226,6817671
3757,2015-03-04,650.9,654.9,608.15,612.75,596.3712,10097232
3758,2015-03-05,613.0,622.0,603.5,616.8,600.3129,6914112
3759,2015-03-09,610.0,610.0,589.15,591.6,575.7864,6043383
3760,2015-03-10,591.9,594.8,580.0,585.45,569.8009,5791801
3761,2015-03-11,585.25,592.7,580.0,583.85,568.2437,5816344
3762,2015-03-12,587.5,593.5,582.7,584.1,568.4869,4512080
3763,2015-03-13,589.5,590.95,564.1,570.0,554.7639,6749149
3764,2015-03-16,569.5,573.8,559.1,568.6,553.4012,6445254
3765,2015-03-17,574.9,585.8,567.05,580.1,564.5939,5627580
3766,2015-03-18,584.25,585.8,575.75,581.25,565.7131,5847672
3767,2015-03-19,588.0,595.55,558.5,563.55,548.4863,7705218
3768,2015-03-20,563.0,564.0,551.7,556.25,541.3814,8160665
3769,2015-03-23,559.9,562.0,552.65,555.2,540.3594,4191424
3770,2015-03-24,553.95,566.0,551.25,558.05,543.1332,6309451
3771,2015-03-25,559.85,567.15,553.9,562.2,547.1724,5578540
3772,2015-03-26,560.0,561.45,537.5,544.3,529.7508,9233047
3773,2015-03-27,548.0,551.25,526.1,546.4,531.7947,10655577
3774,2015-03-30,552.5,565.45,549.35,563.55,548.4863,6631597
3775,2015-03-31,567.9,573.5,557.25,560.2,545.2258,5970862
3776,2015-04-01,557.7,572.0,555.25,569.65,554.4232,3753262
3777,2015-04-06,571.95,571.95,562.1,569.05,553.8392,4305263
3778,2015-04-07,571.0,573.0,555.0,557.85,542.9386,6754389
3779,2015-04-08,561.8,564.0,551.1,555.9,541.0408,5750765
3780,2015-04-09,560.0,577.0,555.1,572.15,556.8564,9653162
3781,2015-04-10,573.4,574.8,565.4,568.05,552.866,4938698
3782,2015-04-13,570.0,571.65,562.0,566.0,550.8708,4596222
3783,2015-04-15,566.9,573.5,541.35,550.2,535.4931,8869483
3784,2015-04-16,552.0,556.4,543.05,550.8,536.077,7288785
3785,2015-04-17,550.0,550.35,531.8,533.7,519.4341,6618167
3786,2015-04-20,534.1,538.25,507.0,518.25,504.3971,7836613
3787,2015-04-21,518.25,532.7,516.55,523.2,509.2148,7204472
3788,2015-04-22,526.95,545.0,520.3,540.1,525.663,6947536
3789,2015-04-23,543.25,548.7,535.55,538.2,523.8138,5464184
3790,2015-04-24,538.0,538.25,519.9,527.25,513.1566,6533254
3791,2015-04-27,529.4,540.75,522.35,524.2,510.1881,7839080
3792,2015-04-28,523.9,539.45,519.1,535.0,520.6994,6322607
3793,2015-04-29,535.9,559.9,535.25,551.95,537.1964,9301407
3794,2015-04-30,563.3,582.4,559.0,567.8,552.6227,15658642
3795,2015-05-04,571.4,576.0,562.8,568.35,553.1579,4309985
3796,2015-05-05,569.0,574.25,562.5,565.85,550.7248,5385676
3797,2015-05-06,564.05,565.9,541.2,543.3,528.7775,7698992
3798,2015-05-07,539.65,544.8,523.3,527.35,513.2539,5848608
3799,2015-05-08,535.75,548.0,533.5,540.8,526.3444,10010992
3800,2015-05-11,545.5,552.0,543.1,551.1,536.369,6700085
3801,2015-05-12,553.0,553.9,529.9,532.35,518.1202,4943428
3802,2015-05-13,538.0,564.2,535.2,558.5,543.5712,7971625
3803,2015-05-14,557.4,558.8,547.5,555.85,540.9921,4929250
3804,2015-05-15,558.5,567.3,557.0,562.05,547.0264,5825462
3805,2015-05-18,563.3,569.85,558.65,567.5,552.3306,3944770
3806,2015-05-19,566.0,570.9,558.6,561.45,546.4424,6047850
3807,2015-05-20,562.75,566.85,556.5,558.25,543.3279,4763209
3808,2015-05-21,560.0,572.0,560.0,570.45,555.2018,6157883
3809,2015-05-22,571.3,576.65,563.75,568.65,553.45,4265332
3810,2015-05-25,568.1,569.75,560.2,562.1,547.075,3426379
3811,2015-05-26,563.0,566.8,558.2,564.25,549.1675,2475418
3812,2015-05-27,562.0,579.5,561.25,577.8,562.3553,4120709
3813,2015-05-28,578.95,585.8,570.4,574.65,559.2896,8272414
3814,2015-05-29,575.5,587.3,574.7,585.4,569.7522,3421723
3815,2015-06-01,586.9,588.9,577.1,578.45,562.988,3142413
3816,2015-06-02,582.0,582.4,548.4,553.1,538.3156,6978299
3817,2015-06-03,553.25,554.0,538.55,550.9,536.1744,5114150
3818,2015-06-04,560.0,560.0,546.0,556.4,541.5274,7432416
3819,2015-06-05,556.0,557.25,546.05,548.4,533.7412,7028734
3820,2015-06-08,547.0,557.5,544.0,553.6,538.8022,6286247
3821,2015-06-09,552.05,564.0,550.45,558.7,543.7659,5252618
3822,2015-06-10,558.9,567.7,558.85,564.5,549.4109,7919473
3823,2015-06-11,567.9,570.2,545.05,546.75,532.1353,7608358
3824,2015-06-12,547.0,552.5,540.8,551.45,536.7097,5518696
3825,2015-06-15,553.9,555.0,545.35,550.05,535.3471,5896234
3826,2015-06-16,550.0,553.95,540.05,551.15,536.4177,6283177
3827,2015-06-17,553.1,557.4,547.6,549.25,534.5685,4522392
3828,2015-06-18,551.7,554.8,547.4,550.05,535.3471,5579425
3829,2015-06-19,554.0,555.4,548.25,551.55,536.807,6783585
3830,2015-06-22,556.55,575.9,556.55,572.15,556.8564,7325101
3831,2015-06-23,575.6,579.5,566.3,571.3,556.0291,6608481
3832,2015-06-24,572.0,577.4,567.2,571.5,556.2238,5427984
3833,2015-06-25,568.1,577.9,567.05,570.05,554.8124,5953158
3834,2015-06-26,568.1,569.7,560.0,565.5,550.3842,4432487
3835,2015-06-29,554.0,567.3,546.0,562.7,547.659,5390158
3836,2015-06-30,561.05,566.0,553.0,558.95,544.0092,5479844
3837,2015-07-01,558.8,580.5,556.85,578.65,563.1827,7663185
3838,2015-07-02,580.1,586.65,576.1,584.0,568.3896,9886455
3839,2015-07-03,581.85,588.5,581.0,585.95,570.2875,4422432
3840,2015-07-06,575.5,585.8,573.5,584.2,568.5842,4973984
3841,2015-07-07,585.3,590.75,581.35,586.2,570.5309,4969526
3842,2015-07-08,578.0,585.0,574.9,576.65,561.2361,6414143
3843,2015-07-09,575.85,577.4,566.4,571.7,560.8928,3602432
3844,2015-07-10,574.2,583.0,570.8,578.1,567.1717,6853759
3845,2015-07-13,578.1,583.45,570.15,581.95,570.949,5161182
3846,2015-07-14,582.6,587.65,578.9,583.9,572.8621,4566647
3847,2015-07-15,584.55,589.45,581.5,584.0,572.9602,3307716
3848,2015-07-16,587.4,613.45,587.0,608.65,597.1442,14142842
3849,2015-07-17,604.5,609.9,598.5,602.1,590.718,5847889
3850,2015-07-20,600.0,603.4,590.3,599.9,588.5596,4688323
3851,2015-07-21,596.6,601.0,582.75,584.65,573.5979,4375934
3852,2015-07-22,582.85,593.5,579.0,589.85,578.6996,5900119
3853,2015-07-23,590.0,598.55,581.4,583.75,572.715,5569255
3854,2015-07-24,587.65,593.75,575.1,580.45,569.4774,13673495
3855,2015-07-27,577.5,579.45,553.75,555.8,545.2933,9829067
3856,2015-07-28,558.6,564.0,550.45,561.25,550.6403,8129213
3857,2015-07-29,563.3,568.15,562.0,567.2,556.4778,4635380
3858,2015-07-30,571.4,575.75,563.1,565.7,555.0061,6484751
3859,2015-07-31,567.7,579.3,567.0,573.5,562.6587,6283549
3860,2015-08-03,576.0,582.7,573.4,576.7,565.7982,4355574
3861,2015-08-04,578.9,584.45,571.65,580.1,569.1339,5903968
3862,2015-08-05,582.0,589.5,576.5,580.4,569.4283,3419273
3863,2015-08-06,580.0,586.5,578.95,584.75,573.696,3125993
3864,2015-08-07,584.9,584.9,576.0,580.3,569.3301,2298504
3865,2015-08-10,582.75,584.7,570.75,575.9,565.0133,2402572
3866,2015-08-11,577.7,580.85,566.35,571.25,560.4512,3168648
3867,2015-08-12,569.4,569.8,556.0,557.85,547.3045,4787034
3868,2015-08-13,563.5,571.45,560.0,567.55,556.8212,5982710
3869,2015-08-14,565.15,574.25,554.85,570.0,559.2249,7528941
3870,2015-08-17,569.75,571.75,560.05,561.4,550.7874,4466163
3871,2015-08-18,567.0,567.25,555.5,561.35,550.7383,2952439
3872,2015-08-19,560.9,561.75,552.8,554.0,543.5273,4135059
3873,2015-08-20,550.0,553.0,529.5,533.4,523.3167,8909772
3874,2015-08-21,527.0,528.9,514.3,525.3,515.3699,10454764
3875,2015-08-24,506.7,506.7,475.1,482.05,472.9374,17627734
3876,2015-08-25,489.0,506.25,483.5,502.95,493.4424,14248966
3877,2015-08-26,499.5,501.9,488.65,495.6,486.2313,6910566
3878,2015-08-27,505.7,512.0,496.45,509.25,499.6233,11302689
3879,2015-08-28,516.0,528.9,502.25,508.15,498.544,10015309
3880,2015-08-31,506.7,517.9,502.0,507.75,498.1516,6111825
3881,2015-09-01,500.0,501.0,477.15,480.1,471.0243,8843551
3882,2015-09-02,483.05,488.0,464.6,466.6,457.7795,11537443
3883,2015-09-03,471.0,489.5,468.75,486.9,477.6957,8651466
3884,2015-09-04,483.1,483.4,462.5,468.0,459.153,8969600
3885,2015-09-07,469.65,472.2,446.75,449.85,441.3461,9743637
3886,2015-09-08,452.25,475.6,450.0,473.9,464.9415,12602488
3887,2015-09-09,484.2,495.0,475.1,486.25,477.058,11672474
3888,2015-09-10,477.8,487.0,472.1,482.6,473.4771,8384392
3889,2015-09-11,488.0,493.7,474.6,481.25,472.1526,7212180
3890,2015-09-14,480.0,498.0,479.25,496.2,486.8199,5537347
3891,2015-09-15,497.1,498.5,480.85,481.9,472.7903,9567400
3892,2015-09-16,487.45,497.0,486.0,494.25,484.9068,7293528
3893,2015-09-18,500.0,520.4,500.0,517.45,507.6682,18814281
3894,2015-09-21,510.55,530.0,508.75,528.0,518.0188,7516002
3895,2015-09-22,531.0,534.7,505.2,509.7,500.0648,7358434
3896,2015-09-23,498.75,514.85,497.1,511.7,502.0269,7602683
3897,2015-09-24,510.0,518.2,506.2,513.95,504.2344,6911468
3898,2015-09-28,514.5,522.0,505.0,506.7,497.1215,6526803
3899,2015-09-29,499.9,513.5,485.0,504.5,494.963,19935063
3900,2015-09-30,508.8,510.0,491.5,495.65,486.2803,12199436
3901,2015-10-01,500.0,503.45,490.9,496.25,486.869,8137042
3902,2015-10-05,504.5,514.9,501.55,513.25,503.5476,9558125
3903,2015-10-06,517.35,518.55,505.0,506.4,496.8271,8226452
3904,2015-10-07,503.25,509.8,495.0,496.8,487.4086,11251639
3905,2015-10-08,500.0,500.45,484.2,491.5,482.2088,9941551
3906,2015-10-09,495.0,499.25,486.75,490.45,481.1787,10368020
3907,2015-10-12,497.8,497.8,485.1,487.05,477.8429,5566595
3908,2015-10-13,487.0,492.1,485.0,490.9,481.6201,7268043
3909,2015-10-14,489.7,496.8,488.05,495.5,486.1332,5645540
3910,2015-10-15,497.0,502.0,495.55,498.7,489.2727,5251039
3911,2015-10-16,494.5,507.5,491.4,505.0,495.4536,5875167
3912,2015-10-19,502.0,508.8,501.15,506.65,497.0724,4242869
3913,2015-10-20,504.6,513.3,504.6,509.4,499.7704,5729459
3914,2015-10-21,509.3,514.75,505.0,511.75,502.076,6245542
3915,2015-10-23,515.25,527.5,515.25,525.65,515.7133,11628906
3916,2015-10-26,528.85,532.7,519.2,521.05,511.2002,8015119
3917,2015-10-27,517.25,528.5,515.65,521.8,511.936,13011580
3918,2015-10-28,495.7,495.7,476.55,482.9,473.7714,33157058
3919,2015-10-29,485.0,486.4,467.05,468.95,460.0851,22054683
3920,2015-10-30,472.0,478.4,465.0,475.4,466.4131,16103533
3921,2015-11-02,477.8,479.85,473.1,478.25,469.2093,10316509
3922,2015-11-03,481.0,483.5,473.35,474.65,465.6773,9337442
3923,2015-11-04,480.0,480.1,470.6,472.5,463.568,6319148
3924,2015-11-05,472.0,472.0,462.0,463.8,455.0324,8078032
3925,2015-11-06,462.0,467.5,459.5,465.15,456.3569,9185858
3926,2015-11-09,453.0,467.0,445.9,464.95,456.1607,9643857
3927,2015-11-10,463.0,473.5,462.25,468.35,459.4964,7040567
3928,2015-11-13,475.4,487.2,472.3,484.95,475.7826,10014779
3929,2015-11-16,484.0,485.0,477.0,481.45,472.3488,6488927
3930,2015-11-17,484.75,485.0,473.05,475.6,466.6094,5944197
3931,2015-11-18,474.7,476.7,462.2,463.55,454.7871,6081331
3932,2015-11-19,468.0,468.0,460.1,463.05,454.2966,8717250
3933,2015-11-20,462.95,465.35,458.25,459.85,451.1571,11446890
3934,2015-11-23,461.0,464.25,458.7,462.7,453.9532,7774882
3935,2015-11-24,462.85,466.95,462.7,463.85,455.0815,5388027
3936,2015-11-26,465.1,468.55,464.5,465.3,456.5041,26648537
3937,2015-11-27,467.0,475.4,466.1,471.0,462.0963,10288912
3938,2015-11-30,469.25,474.4,468.1,468.65,459.7907,8926273
3939,2015-12-01,471.0,471.35,458.15,461.6,452.874,11177827
3940,2015-12-02,462.25,463.4,457.25,459.5,450.8137,7152991
3941,2015-12-03,460.0,465.35,458.65,462.5,453.757,8154164
3942,2015-12-04,459.9,462.8,456.1,460.5,451.7948,7000002
3943,2015-12-07,462.95,465.55,460.3,462.3,453.5608,6335649
3944,2015-12-08,460.0,462.95,457.5,458.8,450.1269,7003729
3945,2015-12-09,457.05,461.1,448.0,450.6,442.082,8745990
3946,2015-12-10,452.0,454.6,445.1,449.95,441.4443,10192522
3947,2015-12-11,449.95,450.8,436.55,440.65,432.32,15589823
3948,2015-12-14,432.0,441.45,429.5,431.35,423.1959,10389129
3949,2015-12-15,432.0,436.9,429.65,436.1,427.856,11058615
3950,2015-12-16,437.0,441.9,434.0,438.15,429.8673,8881531
3951,2015-12-17,442.0,443.65,431.45,435.55,427.3164,11529678
3952,2015-12-18,434.3,440.8,431.1,432.55,424.3732,10297545
3953,2015-12-21,432.55,443.2,432.15,442.35,433.9879,5061836
3954,2015-12-22,442.9,450.65,441.6,446.7,438.2557,8722574
3955,2015-12-23,450.0,452.7,448.2,452.0,443.4555,4493436
3956,2015-12-24,452.8,455.25,448.45,450.75,442.2291,3633255
3957,2015-12-28,450.0,456.6,448.4,455.35,446.7422,5914945
3958,2015-12-29,455.4,459.9,451.2,458.35,449.6855,5987050
3959,2015-12-30,458.0,460.0,453.6,455.1,446.4969,3766369
3960,2015-12-31,456.0,456.0,448.2,449.1,440.6103,6329611
3961,2016-01-01,449.75,452.9,445.55,449.9,441.3952,3345654
3962,2016-01-04,448.9,448.9,436.15,438.4,430.1126,5862854
3963,2016-01-05,439.9,439.9,433.6,436.45,428.1995,5579449
3964,2016-01-06,439.3,439.3,430.0,430.7,422.5582,5756267
3965,2016-01-07,425.0,425.15,407.0,409.25,401.5136,13787371
3966,2016-01-08,413.5,418.75,410.0,413.7,405.8795,11307470
3967,2016-01-11,410.0,423.4,407.4,417.2,409.3134,10352347
3968,2016-01-12,419.8,420.65,401.0,406.1,398.4232,13070476
3969,2016-01-13,410.0,411.45,392.45,406.7,399.0119,15873927
3970,2016-01-14,394.8,402.0,388.75,390.6,383.2162,11776737
3971,2016-01-15,392.45,395.85,369.0,374.25,367.1753,13178892
3972,2016-01-18,372.25,383.35,366.75,373.2,366.1451,14117119
3973,2016-01-19,376.0,396.0,376.0,393.0,385.5708,14215698
3974,2016-01-20,385.6,393.4,374.65,387.6,380.2729,15605644
3975,2016-01-21,400.0,412.45,397.7,409.15,401.4155,28200956
3976,2016-01-22,419.4,427.65,414.6,424.15,416.132,15009103
3977,2016-01-25,429.75,429.75,415.2,420.85,412.8943,10252421
3978,2016-01-27,424.1,426.5,411.6,415.4,407.5474,8648945
3979,2016-01-28,416.0,416.9,402.4,405.65,397.9817,9370465
3980,2016-01-29,396.0,409.8,393.25,408.4,400.6797,13667701
3981,2016-02-01,410.0,410.35,394.5,399.3,391.7517,10700914
3982,2016-02-02,399.0,404.45,388.6,390.9,383.5105,12131028
3983,2016-02-03,387.0,390.0,379.15,380.55,373.3561,10077279
3984,2016-02-04,385.75,386.6,373.35,382.75,375.5146,11472602
3985,2016-02-05,384.7,405.0,384.25,399.55,391.997,11677917
3986,2016-02-08,401.0,417.95,401.0,408.55,400.8268,11996680
3987,2016-02-09,401.0,405.9,396.0,399.9,392.3404,6550274
3988,2016-02-10,397.9,398.0,385.35,393.6,386.1595,10922352
3989,2016-02-11,392.9,396.75,373.3,377.2,370.0695,8076824
3990,2016-02-12,389.4,395.95,379.1,391.1,383.7067,28434501
3991,2016-02-15,395.65,420.0,395.65,417.65,409.7548,13964589
3992,2016-02-16,420.8,422.5,405.0,405.8,398.1288,12445006
3993,2016-02-17,406.9,406.9,394.75,403.1,395.4799,10197761
3994,2016-02-18,410.2,412.1,391.6,398.05,390.5254,12069460
3995,2016-02-19,395.6,396.9,390.0,392.5,385.0803,12915275
3996,2016-02-22,395.0,398.75,391.05,397.15,389.6424,10284642
3997,2016-02-23,397.9,397.9,383.25,385.15,377.8692,9955791
3998,2016-02-24,385.0,391.0,377.25,386.65,379.3409,11983475
3999,2016-02-25,386.1,387.8,377.45,378.2,371.0506,9491615
4000,2016-02-26,385.0,390.3,382.15,386.35,379.0465,9588881
4001,2016-02-29,387.0,391.65,374.0,375.75,368.6469,82022905
4002,2016-03-01,380.1,393.2,380.1,392.0,384.5897,12822550
4003,2016-03-02,400.0,411.8,400.0,407.25,399.5515,15332044
4004,2016-03-03,411.35,419.0,407.1,417.15,409.2643,14677533
4005,2016-03-04,418.15,418.15,409.25,416.05,408.1851,8992492
4006,2016-03-08,415.6,423.05,408.8,411.75,403.9664,6921273
4007,2016-03-09,409.0,418.2,407.5,416.85,408.97,8437253
4008,2016-03-10,417.5,420.0,410.6,413.0,405.1927,5631550
4009,2016-03-11,413.85,421.95,408.25,412.8,404.9965,8348484
4010,2016-03-14,417.6,422.25,413.1,415.45,407.5964,6963673
4011,2016-03-15,417.5,421.75,416.1,418.85,410.9322,8188560
4012,2016-03-16,419.0,426.35,411.0,424.6,416.5735,8290044
4013,2016-03-17,430.0,435.0,425.5,428.15,420.0563,11080947
4014,2016-03-18,429.95,437.6,429.1,436.1,427.856,6675930
4015,2016-03-21,439.0,445.5,437.9,444.5,436.0973,8910574
4016,2016-03-22,447.0,447.6,434.3,441.25,432.9087,8004834
4017,2016-03-23,439.25,441.25,435.1,437.5,429.2296,5018310
4018,2016-03-28,437.85,438.6,419.8,422.9,414.9056,9200929
4019,2016-03-29,423.9,432.9,422.4,429.45,421.3318,6674980
4020,2016-03-30,433.3,445.7,432.1,444.25,435.852,9551121
4021,2016-03-31,443.7,449.0,438.2,444.15,435.7539,12671936
4022,2016-04-01,440.9,452.0,440.05,449.9,441.3952,8827751
4023,2016-04-04,451.5,451.55,442.1,444.75,436.3425,5347581
4024,2016-04-05,443.4,449.5,431.0,432.6,424.4222,12100258
4025,2016-04-06,433.3,436.3,423.1,424.65,416.6225,7457831
4026,2016-04-07,427.75,431.8,424.9,426.65,418.5847,5374072
4027,2016-04-08,426.7,427.35,420.05,421.6,413.6302,6881318
4028,2016-04-11,423.9,431.9,417.5,429.8,421.6751,6221772
4029,2016-04-12,430.5,436.45,429.4,434.05,425.8448,5586212
4030,2016-04-13,440.05,445.3,438.1,440.5,432.1729,9091282
4031,2016-04-18,444.95,446.05,437.4,445.25,436.8331,6674315
4032,2016-04-20,446.1,460.65,444.35,459.1,450.4213,10775664
4033,2016-04-21,463.8,472.75,463.0,467.95,459.104,11717618
4034,2016-04-22,465.6,478.5,462.1,475.85,466.8546,7323373
4035,2016-04-25,474.0,477.35,465.0,469.9,461.0171,7474910
4036,2016-04-26,470.1,484.9,463.65,480.2,471.1224,12685893
4037,2016-04-27,461.3,473.5,458.05,465.5,456.7003,29544825
4038,2016-04-28,463.0,471.85,461.55,468.05,459.2021,16457436
4039,2016-04-29,466.75,477.45,465.05,472.4,463.4698,10883473
4040,2016-05-02,474.35,479.0,468.45,471.8,462.8812,9439328
4041,2016-05-03,473.9,475.0,466.3,470.55,461.6548,8097969
4042,2016-05-04,466.0,470.0,460.25,462.45,453.7079,8777977
4043,2016-05-05,463.0,467.3,458.45,461.05,452.3344,8736141
4044,2016-05-06,461.0,464.05,459.0,461.45,452.7269,4804806
4045,2016-05-09,465.8,478.0,461.65,477.1,468.081,10228014
4046,2016-05-10,479.0,489.0,478.15,487.95,478.7259,12131886
4047,2016-05-11,482.6,499.35,480.25,498.2,488.7821,21878712
4048,2016-05-12,498.6,506.9,490.6,492.55,483.239,13528266
4049,2016-05-13,493.7,496.2,486.5,490.65,481.3748,7426191
4050,2016-05-16,492.0,493.65,477.25,486.45,477.2543,5809867
4051,2016-05-17,490.7,505.5,490.3,503.35,493.8348,8982435
4052,2016-05-18,498.5,503.0,495.25,501.1,491.6273,8241793
4053,2016-05-19,501.75,501.75,489.0,490.5,481.2277,5989236
4054,2016-05-20,493.95,495.7,488.1,490.6,481.3258,5012902
4055,2016-05-23,495.4,495.4,485.0,486.5,477.3033,4700955
4056,2016-05-24,483.25,490.95,482.0,488.95,479.707,4838908
4057,2016-05-25,494.0,503.0,493.35,502.15,492.6575,7144175
4058,2016-05-26,502.5,523.0,500.25,519.0,509.1889,11207975
4059,2016-05-27,520.25,525.0,509.0,512.4,502.7137,7699491
4060,2016-05-30,513.95,522.05,512.5,513.7,503.9891,4892196
4061,2016-05-31,515.0,518.7,510.7,515.2,505.4608,5706744
4062,2016-06-01,524.85,529.45,510.0,511.95,502.2722,9559476
4063,2016-06-02,510.5,525.0,506.75,524.35,514.4378,7013241
4064,2016-06-03,527.15,544.95,527.0,542.65,532.3919,13581215
4065,2016-06-06,542.1,545.0,530.3,532.85,522.7771,9416306
4066,2016-06-07,539.1,539.1,526.75,534.4,524.2978,11455340
4067,2016-06-08,536.4,541.45,530.8,539.0,528.8109,6988719
4068,2016-06-09,542.95,545.9,537.1,542.6,532.3428,7019405
4069,2016-06-10,540.0,549.15,538.3,541.05,530.8221,6382258
4070,2016-06-13,529.8,534.6,524.0,531.15,521.1093,6788154
4071,2016-06-14,535.8,535.8,525.5,529.65,519.6376,8234417
4072,2016-06-15,531.9,533.4,522.65,528.8,518.8036,7836638
4073,2016-06-16,528.0,528.3,516.0,523.45,513.5549,5375177
4074,2016-06-17,526.9,533.9,524.7,526.9,516.9396,7201452
4075,2016-06-20,515.0,523.9,514.0,522.45,512.5737,11335041
4076,2016-06-21,524.5,524.5,515.45,517.4,507.6192,5301794
4077,2016-06-22,517.9,521.0,513.6,516.2,506.4419,5374493
4078,2016-06-23,518.0,528.0,514.8,526.4,516.4491,5874012
4079,2016-06-24,502.0,511.6,492.8,510.5,500.8496,9745784
4080,2016-06-27,507.4,517.6,507.15,514.45,504.7249,4612787
4081,2016-06-28,515.0,520.5,512.75,514.0,504.2835,4479273
