,Date,Open,High,Low,Close,Adj_Close,Volume,SlowD,SlowK,WILLR,MACD,MACD_Signal,MACD_Hist,RSI,ADX,CCI,Chaikin A/D,OBV
31,2000-04-04,7.5,7.6,7.18,7.18,1.3554,123115,80.2666,64.1825,-53.5433,0.3123,-0.0429,0.3553,56.2109,22.5182,51.4131,-6094705.9878,-1782020.0000
32,2000-04-05,7.15,7.4,6.61,6.97,1.3157,336750,62.3387,39.3237,-61.8110,0.3226,0.0302,0.2924,53.8665,22.0714,6.5812,-6124544.5954,-2118770.0000
33,2000-04-06,6.93,7.0,6.5,6.78,1.2799,124220,41.4216,20.7584,-69.2913,0.3094,0.0860,0.2234,52.3419,21.4531,-32.9078,-6109638.1954,-2242990.0000
34,2000-04-07,6.85,7.32,6.8,7.32,1.3818,198625,28.0912,24.1915,-50.4132,0.2892,0.1267,0.1625,51.7501,21.3666,9.3344,-5911013.1954,-2044365.0000
35,2000-04-10,7.89,7.89,7.23,7.5,1.4158,216500,28.9682,41.9547,-42.9752,0.3530,0.1719,0.1810,58.5239,22.0793,60.8263,-5950376.8318,-1827865.0000
36,2000-04-11,7.3,7.48,7.18,7.47,1.4101,183500,42.2623,60.6409,-52.4510,0.3519,0.2079,0.1440,53.7659,22.5973,16.6347,-5779110.1651,-2011365.0000
37,2000-04-12,7.74,7.8,7.2,7.26,1.3705,89500,56.0211,65.4676,-62.7451,0.3821,0.2428,0.1394,56.6840,23.5289,17.9430,-5850710.1651,-2100865.0000
38,2000-04-13,7.4,7.4,6.97,7.0,1.3214,115875,57.9038,47.6030,-75.4902,0.3743,0.2691,0.1052,53.7702,23.7261,-52.7742,-5950416.5605,-2216740.0000
39,2000-04-17,6.6,6.94,6.45,6.81,1.2855,128385,35.7211,35.2188,-13.6882,-0.1679,0.1024,-0.2703,50.9238,24.8988,15.1107,-5890154.2135,-2088355.0000
40,2000-04-18,6.62,7.0,6.62,6.89,1.3006,59875,39.3691,58.5470,-12.6743,-0.1186,0.0582,-0.1768,50.9823,23.4089,23.1329,-5864943.6872,-2028480.0000
41,2000-04-19,7.18,7.18,6.6,6.84,1.2912,138000,61.0412,89.3578,-13.3080,-0.0340,0.0398,-0.0737,52.7354,22.1833,25.7187,-5888736.7907,-2166480.0000
42,2000-04-20,6.6,6.7,6.45,6.59,1.244,110750,79.5848,90.8495,-16.4766,-0.0135,0.0291,-0.0426,50.6508,20.9498,11.3678,-5875446.7907,-2277230.0000
43,2000-04-24,6.66,6.8,6.5,6.52,1.2308,99250,71.0394,60.8635,-16.4103,-0.3864,-0.1425,-0.2439,51.7862,20.5114,31.5532,-5961463.4573,-2177980.0000
44,2000-04-25,6.4,6.4,6.07,6.34,1.1968,110625,60.6571,59.7029,-18.7179,-0.2951,-0.1730,-0.1221,51.1823,19.1161,25.2760,-5891065.7301,-2288605.0000
45,2000-04-26,6.5,6.84,6.5,6.84,1.2912,115150,71.2009,93.0362,-7.5676,-0.2122,-0.1808,-0.0314,51.4244,18.0720,41.9121,-5775915.7301,-2173455.0000
46,2000-04-27,6.72,7.2,6.72,7.12,1.3441,121125,82.8230,95.7299,-1.1111,-0.1273,-0.1701,0.0428,52.0061,17.3165,51.2470,-5695165.7301,-2052330.0000
47,2000-04-28,7.05,7.25,6.85,7.05,1.6006,180950,94.2487,93.9799,-2.7586,-0.0330,-0.1427,0.1097,52.9453,16.6644,53.8804,-5695165.7301,-2233280.0000
48,2000-05-02,7.6,7.6,6.8,7.0,1.5893,306100,71.0040,58.3854,-7.8947,-0.2913,-0.2330,-0.0584,53.7306,16.7866,52.4699,-5848215.7301,-1927180.0000
49,2000-05-03,6.8,7.3,6.8,7.19,1.6324,133750,60.4229,62.2368,-5.3947,-0.1718,-0.2207,0.0489,52.0544,16.1684,50.4497,-5773315.7301,-1793430.0000
50,2000-05-04,7.27,7.6,7.13,7.3,1.6574,81550,71.6255,94.2544,-3.9474,-0.0387,-0.1843,0.1456,53.0113,15.7339,54.8918,-5795872.1130,-1711880.0000
51,2000-05-05,7.39,7.39,6.83,7.03,1.5961,164450,83.6257,94.3860,-7.5000,0.0756,-0.1323,0.2079,53.2759,15.1761,45.5153,-5842857.8273,-1876330.0000
52,2000-05-08,7.0,7.18,6.82,7.0,1.5893,102500,86.6082,71.1842,-7.8947,0.1331,-0.0793,0.2124,52.2143,14.6679,38.7000,-5842857.8273,-1978830.0000
53,2000-05-09,7.02,7.3,6.92,7.26,1.6483,78625,74.6345,58.3333,-4.4737,0.1783,-0.0277,0.2061,52.2685,14.2763,41.8894,-5780785.4589,-1900205.0000
54,2000-05-10,7.18,7.3,7.1,7.11,1.6142,44650,56.4702,39.8932,-6.4474,0.2244,0.0227,0.2017,52.7449,13.9238,39.8126,-5820970.4589,-1944855.0000
55,2000-05-11,7.0,7.12,6.8,7.12,1.6165,192075,49.2885,49.6389,-6.3158,0.2437,0.0669,0.1768,52.0950,13.3624,31.6593,-5628895.4589,-1752780.0000
56,2000-05-12,6.81,7.15,6.81,7.08,1.6074,114955,46.2237,49.1389,-6.8421,0.2408,0.1017,0.1391,51.3529,12.8794,31.8684,-5561274.8707,-1867735.0000
57,2000-05-15,6.8,7.25,6.53,7.25,1.646,211500,55.5641,67.9146,-32.7103,0.2350,0.1283,0.1067,51.3101,12.1765,-77.4609,-5349774.8707,-1656235.0000
58,2000-05-16,7.15,7.18,6.96,7.1,1.612,94475,63.8548,74.5108,-46.7290,0.2557,0.1538,0.1019,52.8368,11.5439,-14.8213,-5324008.9616,-1750710.0000
59,2000-05-17,7.1,7.66,7.05,7.35,1.6687,116800,74.1528,80.0329,-27.4336,0.2650,0.1761,0.0890,52.5751,11.4426,143.4494,-5325923.7157,-1633910.0000
60,2000-05-18,7.28,7.75,7.21,7.42,1.6846,95755,75.9083,73.1811,-27.0492,0.2837,0.1976,0.0861,53.4963,11.4432,179.1346,-5347202.6046,-1538155.0000
61,2000-05-19,7.47,7.5,7.3,7.4,1.6801,110350,75.1634,72.2762,-28.6885,0.3102,0.2201,0.0901,54.5321,11.4437,108.4337,-5347202.6046,-1648505.0000
62,2000-05-22,7.54,7.54,7.1,7.23,1.6415,85750,68.3124,59.4798,-42.6230,0.3330,0.2427,0.0903,54.9430,11.1393,43.7788,-5382282.1500,-1734255.0000
63,2000-05-23,7.29,7.3,6.85,6.9,1.5665,86250,56.2569,37.0147,-69.6721,0.3272,0.2596,0.0676,53.0411,10.4685,-70.0256,-5449365.4834,-1820505.0000
64,2000-05-24,6.9,7.17,6.81,7.04,1.5983,64125,39.2983,21.4003,-58.1967,0.2878,0.2652,0.0225,50.0389,9.7973,-62.1224,-5431552.9834,-1756380.0000
65,2000-05-25,7.13,7.18,6.88,6.88,1.562,219875,23.8731,13.2042,-71.3115,0.2719,0.2666,0.0054,51.8257,9.2105,-70.2095,-5651427.9834,-1976255.0000
66,2000-05-26,7.0,7.0,6.86,6.9,1.5665,50500,16.6888,15.4620,-69.6721,0.2461,0.2625,-0.0164,50.6872,8.6411,-86.1214,-5673070.8405,-1925755.0000
67,2000-05-29,6.93,7.2,6.81,7.04,1.5983,43135,17.2061,22.9522,-75.5319,0.2174,0.2535,-0.0360,50.0297,8.5360,-50.5841,-5665328.6610,-1882620.0000
68,2000-05-30,7.02,7.1,6.9,7.0,1.5893,112000,24.8031,35.9952,-79.7872,0.1997,0.2427,-0.0430,50.9389,8.4415,-51.9558,-5665328.6610,-1994620.0000
69,2000-05-31,7.1,7.3,7.1,7.2,1.6347,97095,39.1212,58.4162,-58.5106,0.1899,0.2321,-0.0423,51.8049,8.8144,28.3773,-5665328.6610,-1897525.0000
70,2000-06-01,7.08,7.2,7.06,7.06,1.6029,45155,51.3960,59.7767,-65.7534,0.1785,0.2214,-0.0430,51.5521,9.0277,6.9668,-5710483.6610,-1942680.0000
71,2000-06-02,7.19,7.3,7.0,7.01,1.5915,74015,58.4453,57.1429,-72.6027,0.1762,0.2124,-0.0361,52.9550,9.4813,29.5295,-5779564.3277,-2016695.0000
72,2000-06-05,7.24,7.25,7.06,7.1,1.612,81595,54.7328,47.2789,-40.8163,0.1765,0.2052,-0.0287,53.6331,9.8895,83.3333,-5826803.5382,-1935100.0000
73,2000-06-06,6.92,7.1,6.92,6.98,1.5847,109100,46.6523,35.5353,-65.3061,0.1491,0.1940,-0.0449,48.6470,9.7083,-43.6803,-5863170.2049,-2044200.0000
74,2000-06-07,6.95,7.2,6.95,7.11,1.6142,108750,40.4702,38.5965,-38.7755,0.1284,0.1809,-0.0525,49.1395,9.8846,29.4574,-5832720.2049,-1935450.0000
75,2000-06-08,7.29,7.29,7.06,7.17,1.6278,90000,39.3305,43.8596,-26.5306,0.1378,0.1723,-0.0344,54.6204,10.3585,91.4972,-5836633.2484,-1845450.0000
76,2000-06-09,7.02,7.2,7.02,7.08,1.6074,87750,45.1557,53.0109,-44.8980,0.1221,0.1622,-0.0401,49.8778,10.5870,9.6074,-5865883.2484,-1933200.0000
77,2000-06-12,7.48,7.48,6.52,6.52,1.4803,182500,44.4049,36.3442,-100.0000,0.1451,0.1588,-0.0137,56.9532,10.4441,-203.7037,-6048383.2484,-2115700.0000
78,2000-06-13,6.58,6.6,6.4,6.59,1.4962,261000,36.5446,20.2786,-82.4074,0.0896,0.1450,-0.0553,43.5796,10.7613,-232.6632,-5813483.2484,-1854700.0000
79,2000-06-14,6.69,6.77,6.41,6.48,1.4712,147925,21.6521,8.3333,-92.5926,0.0539,0.1267,-0.0728,45.3232,10.2321,-141.4107,-5903881.8595,-2002625.0000
80,2000-06-15,6.6,6.69,6.58,6.65,1.5098,43625,14.8871,16.0494,-76.8519,0.0182,0.1050,-0.0869,44.0847,9.7558,-83.5854,-5891984.1322,-1959000.0000
81,2000-06-16,6.59,6.72,6.49,6.69,1.5189,204500,14.5062,19.1358,-73.1481,-0.0108,0.0819,-0.0927,43.9364,9.7503,-68.4058,-5740831.9583,-1754500.0000
82,2000-06-19,6.7,6.92,6.7,6.82,1.5484,188000,26.2583,43.5897,-61.1111,-0.0247,0.0605,-0.0852,46.1494,8.8972,-7.7723,-5723741.0492,-1566500.0000
83,2000-06-20,6.91,6.91,6.72,6.8,1.5438,94750,41.3631,61.3639,-62.9630,-0.0185,0.0447,-0.0632,50.3099,8.1294,-2.8736,-5738701.5755,-1661250.0000
84,2000-06-21,6.55,6.8,6.51,6.7,1.5211,31750,57.8820,68.6923,-72.2222,-0.0421,0.0274,-0.0695,43.8560,8.3514,-41.4555,-5728848.1272,-1693000.0000
85,2000-06-22,6.52,6.78,6.52,6.64,1.5075,48500,61.1511,53.3972,-77.7778,-0.0626,0.0094,-0.0720,43.3411,8.5512,-38.3848,-5732578.8965,-1741500.0000
86,2000-06-23,6.64,6.74,6.52,6.56,1.4894,65125,51.3538,31.9720,-85.1852,-0.0683,-0.0062,-0.0622,46.1506,8.7310,-51.2238,-5774022.0783,-1806625.0000
87,2000-06-26,6.98,6.98,6.57,6.61,1.5007,42000,36.0514,22.7851,-63.7931,-0.0449,-0.0139,-0.0310,53.4215,8.4997,52.8083,-5807826.9563,-1764625.0000
88,2000-06-27,6.65,6.65,6.52,6.55,1.4871,29375,22.9171,13.9941,-75.4386,-0.0524,-0.0216,-0.0308,46.6314,7.9300,-89.7436,-5823644.2640,-1794000.0000
89,2000-06-28,6.61,6.65,6.52,6.57,1.4916,25300,16.7772,13.5523,-83.6735,-0.0608,-0.0295,-0.0314,45.8465,7.4172,-88.6243,-5829482.7256,-1768700.0000
90,2000-06-29,6.6,6.6,6.52,6.54,1.4848,35500,11.8186,7.9093,-89.7959,-0.0676,-0.0371,-0.0305,45.6332,6.9557,-96.5228,-5847232.7256,-1804200.0000
91,2000-06-30,6.52,6.67,6.45,6.64,1.5075,84000,12.8279,17.0221,-64.1509,-0.0784,-0.0453,-0.0331,43.8206,7.1357,-59.3607,-5786141.8165,-1720200.0000
92,2000-07-03,7.1,7.1,6.61,6.72,1.5257,49600,17.3922,27.2451,-58.4615,-0.0398,-0.0442,0.0044,57.4389,9.9879,132.8170,-5813472.4287,-1670600.0000
93,2000-07-04,6.59,6.78,6.59,6.68,1.5166,40630,27.2860,37.5907,-64.6154,-0.0498,-0.0453,-0.0044,46.4402,12.3513,42.6808,-5815610.8498,-1711230.0000
94,2000-07-05,6.61,6.74,6.59,6.65,1.5098,29625,33.5778,35.8974,-69.2308,-0.0554,-0.0473,-0.0080,46.8834,14.4784,19.3548,-5821535.8498,-1740855.0000
95,2000-07-06,6.6,6.98,6.58,6.87,1.5597,136250,39.0260,43.5897,-35.3846,-0.0600,-0.0499,-0.0101,46.6689,17.6001,129.0780,-5760223.3498,-1604605.0000
96,2000-07-07,6.85,6.99,6.6,6.64,1.5075,87425,38.3761,35.6410,-70.7692,-0.0429,-0.0485,0.0055,52.6833,20.4550,58.4699,-5829715.0164,-1692030.0000
97,2000-07-10,6.7,6.8,6.52,6.76,1.5348,101750,40.5456,42.4059,-52.3077,-0.0411,-0.0470,0.0059,48.9994,22.0145,20.3390,-5757036.4450,-1590280.0000
98,2000-07-11,6.55,6.77,6.55,6.68,1.5166,59650,36.7540,32.2149,-64.6154,-0.0511,-0.0478,-0.0033,45.4668,23.4181,-11.5385,-5746190.9905,-1649930.0000
99,2000-07-12,6.62,7.0,6.62,6.87,1.5597,156250,42.4317,52.6743,-35.3846,-0.0528,-0.0488,-0.0040,47.4319,25.9409,111.2089,-5696848.8852,-1493680.0000
100,2000-07-13,7.0,7.41,6.91,7.41,1.6823,228500,51.2919,68.9864,-0.0000,-0.0232,-0.0437,0.0205,56.8177,29.6525,260.3245,-5468348.8852,-1265180.0000
101,2000-07-14,7.98,8.0,7.3,8.0,1.8163,402400,70.8777,90.9722,-0.0000,0.0784,-0.0193,0.0977,71.4331,34.1372,237.6560,-5065948.8852,-862780.0000
102,2000-07-17,8.63,8.63,7.77,7.8,1.7709,932305,82.2191,86.6987,-39.3365,0.2090,0.0264,0.1826,77.1361,38.8587,172.6670,-5933209.3503,-1795085.0000
103,2000-07-18,7.7,8.15,7.61,7.91,1.7959,618545,84.1431,74.7584,-34.1232,0.2347,0.0680,0.1667,58.5531,41.8298,103.7762,-5864482.1281,-1176540.0000
104,2000-07-19,7.98,8.54,7.92,8.45,1.9185,878585,77.5757,71.2700,-8.5308,0.2745,0.1093,0.1652,61.6443,45.0076,118.3837,-5240970.1926,-297955.0000
105,2000-07-20,8.38,8.4,8.07,8.16,1.8526,322100,72.9401,72.7919,-22.2749,0.3345,0.1544,0.1801,65.7043,47.8676,84.5618,-5387379.2835,-620055.0000
106,2000-07-21,8.4,8.6,7.73,8.33,1.8912,1022100,72.9967,74.9283,-14.2180,0.3793,0.1994,0.1799,65.9048,47.8871,71.9662,-4999686.1801,402045.0000
107,2000-07-24,7.83,7.95,7.67,7.68,1.7436,268275,65.0534,47.4402,-45.6731,0.3646,0.2324,0.1322,55.6097,47.4895,9.9806,-5248798.6801,133770.0000
108,2000-07-25,7.56,8.2,7.07,8.17,1.8549,781125,57.4066,49.8515,-22.8856,0.3274,0.2514,0.0760,51.3850,43.7129,0.4750,-4509149.3438,914895.0000
109,2000-07-26,8.25,8.25,7.83,8.0,1.8163,187175,47.9584,46.5835,-36.6279,0.3495,0.2710,0.0785,60.0113,40.5082,27.2727,-4544801.7247,727720.0000
110,2000-07-27,7.81,8.0,7.75,7.99,1.814,246725,53.5684,64.2702,-41.0256,0.3278,0.2824,0.0454,53.3091,37.2125,-33.5321,-4317814.7247,480995.0000
111,2000-07-28,7.9,8.0,7.8,7.99,1.814,206230,59.0491,66.2937,-41.0256,0.3142,0.2887,0.0255,54.4649,34.2463,-37.0044,-4132207.7247,480995.0000
112,2000-07-31,7.87,7.98,7.76,7.91,1.7959,112975,66.7750,69.7611,-45.0980,0.2976,0.2905,0.0071,53.9701,31.3376,-48.1704,-4091125.9066,368020.0000
113,2000-08-01,7.9,7.9,7.71,7.83,1.7777,78975,64.3932,57.1249,-50.3268,0.2836,0.2891,-0.0055,54.4301,28.4046,-72.0572,-4070343.0118,289045.0000
114,2000-08-02,7.8,7.87,7.68,7.8,1.7709,146775,56.8407,43.6362,-52.2876,0.2614,0.2836,-0.0222,52.4874,25.5651,-78.4515,-4031718.0118,142270.0000
115,2000-08-03,7.8,7.81,7.7,7.78,1.7663,131125,43.6951,30.3241,-53.5948,0.2410,0.2751,-0.0340,52.4874,23.0095,-81.3215,-3972115.7391,11145.0000
116,2000-08-04,7.71,7.8,7.4,7.46,1.6937,188350,33.4417,26.3649,-66.9492,0.2152,0.2631,-0.0479,50.4853,22.6550,-198.9247,-4103960.7391,-177205.0000
117,2000-08-07,7.3,7.8,7.3,7.67,1.7414,61125,30.3698,34.4205,-49.1525,0.1597,0.2424,-0.0827,42.3151,22.8778,-134.4486,-4074620.7391,-116080.0000
118,2000-08-08,7.66,7.7,7.46,7.53,1.7096,102125,32.7465,37.4541,-75.7895,0.1432,0.2226,-0.0794,50.1808,23.0782,-110.7734,-4117172.8224,-218205.0000
119,2000-08-09,7.59,7.71,7.52,7.59,1.7232,87000,41.6116,52.9601,-58.5714,0.1230,0.2027,-0.0796,48.7448,23.1558,-68.7285,-4140067.5593,-131205.0000
120,2000-08-10,7.51,7.64,7.4,7.58,1.7209,53850,47.1618,51.0712,-60.0000,0.0994,0.1820,-0.0826,47.0356,23.9790,-82.1549,-4113142.5593,-185055.0000
121,2000-08-11,7.5,7.57,7.44,7.5,1.7028,69455,51.6619,50.9542,-70.5882,0.0790,0.1614,-0.0824,46.8076,24.7200,-86.5562,-4118485.2516,-254510.0000
122,2000-08-14,7.6,7.6,7.42,7.45,1.6914,39000,46.4673,37.3763,-75.0000,0.0701,0.1432,-0.0730,49.5257,24.9974,-87.4610,-4144485.2516,-293510.0000
123,2000-08-16,7.41,7.6,7.41,7.6,1.7255,227995,31.5404,38.5352,-2.6889,-0.4277,-0.0810,-0.3468,51.7523,28.9957,35.3160,-3916490.2516,-65515.0000
124,2000-08-17,7.57,7.6,7.52,7.58,1.7209,40750,41.2164,66.4044,-2.8205,-0.3190,-0.1286,-0.1905,52.2880,26.5575,37.8546,-3896115.2516,-106265.0000
125,2000-08-18,7.55,7.59,7.42,7.58,1.7209,98025,68.1965,99.6500,-2.8205,-0.2318,-0.1492,-0.0826,52.2075,24.2782,36.1828,-3809622.6045,-106265.0000
126,2000-08-21,7.6,7.66,7.5,7.6,1.7255,63700,88.5393,99.5635,-1.4267,-0.1569,-0.1508,-0.0061,52.4110,22.2872,38.9819,-3793697.6045,-42565.0000
127,2000-08-22,7.6,7.61,7.47,7.58,1.7209,115000,96.0660,88.9845,-1.6861,-0.0964,-0.1399,0.0435,52.4110,20.4643,37.4006,-3727983.3188,-157565.0000
128,2000-08-23,7.65,7.7,7.54,7.69,1.7459,163755,92.1432,87.8818,-0.1299,-0.0439,-0.1207,0.0768,52.6599,18.9179,41.6156,-3584697.6938,6190.0000
129,2000-08-24,7.7,7.7,7.56,7.6,1.7255,44680,84.3681,76.2381,-1.2987,0.0017,-0.0962,0.0979,52.9334,17.5261,40.0314,-3603846.2652,-38490.0000
130,2000-08-25,7.5,7.6,7.4,7.53,1.7096,95475,77.3786,68.0159,-2.2078,0.0215,-0.0727,0.0942,51.6082,16.0519,34.6055,-3575203.7652,-133965.0000
131,2000-08-28,7.78,7.78,7.5,7.62,1.73,155000,66.4751,55.1713,-2.0566,0.0591,-0.0463,0.1054,53.4221,14.9750,39.8618,-3597346.6224,21035.0000
132,2000-08-29,7.6,7.63,7.54,7.57,1.7187,72000,57.2807,48.6550,-55.2632,0.0735,-0.0224,0.0958,52.0291,14.0058,7.2727,-3621346.6224,-50965.0000
133,2000-08-30,7.52,7.66,7.5,7.65,1.7368,44750,53.3222,56.1404,-34.2105,0.0775,-0.0024,0.0799,51.3676,13.0598,39.7436,-3582190.3724,-6215.0000
134,2000-08-31,7.55,7.69,7.5,7.58,1.7209,106875,52.4756,52.6316,-52.6316,0.0822,0.0145,0.0677,51.6239,12.2638,10.0000,-3599065.3724,-113090.0000
135,2000-09-04,7.63,7.72,7.55,7.6,1.7255,74750,46.3185,48.6047,-2.3136,-0.3725,-0.1480,-0.2245,52.5865,15.9460,38.4096,-3629844.7841,-38340.0000
136,2000-09-05,7.7,7.7,7.6,7.64,1.7346,39750,50.7090,65.8031,-1.7995,-0.2492,-0.1682,-0.0810,52.7794,14.9857,39.0390,-3637794.7841,1410.0000
137,2000-09-06,7.79,7.99,7.66,7.91,1.7959,108200,71.0702,98.8027,-1.0013,-0.1425,-0.1631,0.0205,53.0523,14.2978,47.9335,-3582055.3902,109610.0000
138,2000-09-07,7.96,8.28,7.92,8.0,1.8163,355255,87.5998,98.1936,-3.3816,-0.0438,-0.1392,0.0954,53.6150,13.8670,55.7592,-3779419.2791,464865.0000
139,2000-09-08,8.13,8.19,7.82,8.0,1.8163,271445,94.2500,85.7536,-3.3816,0.0476,-0.1019,0.1494,54.2245,13.3936,49.9681,-3786755.6304,464865.0000
140,2000-09-11,8.2,8.3,8.0,8.0,1.8163,571500,85.2496,71.8017,-3.6145,0.1243,-0.0566,0.1809,54.4981,13.0532,52.0140,-4358255.6304,464865.0000
141,2000-09-12,8.09,8.2,7.99,8.0,1.8163,272375,71.6197,57.3039,-3.6145,0.1741,-0.0105,0.1846,53.9353,12.7364,47.6415,-4604690.1542,464865.0000
142,2000-09-13,8.0,8.12,7.8,7.97,1.8095,262575,59.0650,48.0893,-3.9759,0.2040,0.0324,0.1716,53.4336,12.2348,41.0066,-4588279.2167,202290.0000
143,2000-09-14,7.87,7.97,7.6,7.78,1.7663,205600,47.6688,37.6131,-6.2651,0.2148,0.0689,0.1459,52.6478,11.5409,31.5503,-4593835.9735,-3310.0000
144,2000-09-15,7.84,7.84,7.38,7.53,1.7096,373100,37.0140,25.3395,-83.6957,0.2183,0.0988,0.1196,52.4500,10.6343,-111.4583,-4723609.8865,-376410.0000
145,2000-09-18,7.53,7.53,7.19,7.23,1.6415,159000,26.0930,15.3263,-96.3964,0.1939,0.1178,0.0761,50.2811,9.5801,-170.0370,-4845198.1218,-535410.0000
146,2000-09-19,7.29,7.48,7.1,7.2,1.6347,205755,16.8963,10.0229,-91.6667,0.1534,0.1249,0.0285,48.5539,8.7614,-143.3635,-4942661.0166,-741165.0000
147,2000-09-20,7.28,7.37,7.25,7.33,1.6642,64275,12.9165,13.4004,-80.8333,0.1192,0.1238,-0.0046,48.4768,8.0246,-94.9535,-4921236.0166,-676890.0000
148,2000-09-21,7.33,7.4,7.23,7.39,1.6778,113250,16.1889,25.1433,-75.8333,0.0949,0.1180,-0.0231,48.9273,7.3074,-71.6900,-4821309.5460,-563640.0000
149,2000-09-22,7.1,7.28,6.82,7.03,1.5961,229780,23.4260,31.7345,-85.8108,0.0565,0.1057,-0.0492,46.8343,7.4041,-110.6045,-4841290.4156,-793420.0000
150,2000-09-25,6.8,7.39,6.8,7.35,1.6687,47750,35.5869,49.8830,-60.7143,0.0019,0.0849,-0.0831,44.1003,7.2548,-69.9541,-4800014.9918,-745670.0000
151,2000-09-26,7.06,7.35,7.06,7.31,1.6596,96050,48.9236,65.1533,-61.3636,-0.0202,0.0639,-0.0841,47.0754,7.1204,-48.3264,-4730461.5435,-841720.0000
152,2000-09-27,7.18,7.5,7.15,7.47,1.696,77880,67.4117,87.1989,-42.7350,-0.0278,0.0456,-0.0733,48.4816,6.6241,13.9477,-4665932.4007,-763840.0000
153,2000-09-28,7.36,7.36,7.17,7.32,1.6619,70355,79.1174,85.0000,-50.0000,-0.0190,0.0327,-0.0516,50.6662,6.1774,-7.4609,-4625200.5586,-834195.0000
154,2000-09-29,7.48,7.48,7.11,7.21,1.6369,74060,82.7965,76.1905,-43.8356,-0.0023,0.0257,-0.0280,52.1686,5.6894,4.7912,-4659228.1262,-908255.0000
155,2000-10-03,7.23,7.28,7.2,7.24,1.6437,69500,57.3926,51.7016,-3.4667,-0.4597,-0.1693,-0.2905,51.8551,11.3376,36.3373,-4659228.1262,-838755.0000
156,2000-10-04,7.25,7.37,7.16,7.32,1.6619,69505,53.5951,64.7981,-2.4000,-0.3540,-0.2062,-0.1478,51.9174,10.8154,38.7399,-4622820.7452,-769250.0000
157,2000-10-05,7.25,7.3,7.17,7.2,1.6347,25000,71.1278,96.8837,-4.0000,-0.2672,-0.2184,-0.0488,51.9174,10.3453,36.3357,-4636282.2837,-794250.0000
158,2000-10-06,7.1,7.11,6.94,6.97,1.5824,65250,85.9706,96.2301,-7.0667,-0.2080,-0.2163,0.0083,51.3028,9.7250,25.4493,-4678502.8719,-859500.0000
159,2000-10-09,7.02,7.19,7.02,7.08,1.6074,27850,89.1921,74.4625,-5.6000,-0.1657,-0.2062,0.0405,50.9454,9.2350,30.5237,-4686694.0484,-831650.0000
160,2000-10-10,7.2,7.2,6.96,7.03,1.5961,32250,73.3487,49.3537,-6.2667,-0.1163,-0.1882,0.0719,51.7851,8.7321,29.8014,-4700131.5484,-863900.0000
161,2000-10-11,6.72,6.84,6.72,6.75,1.5325,36950,47.7899,19.5536,-9.7594,-0.1146,-0.1735,0.0589,49.2854,8.0128,17.9900,-4718606.5484,-900850.0000
162,2000-10-12,6.7,6.77,6.62,6.68,1.5166,54250,27.0188,12.1492,-10.6952,-0.1135,-0.1615,0.0480,49.1755,7.2465,17.0752,-4729456.5484,-955100.0000
163,2000-10-13,6.56,6.7,6.3,6.34,1.4394,90950,12.7855,6.6539,-13.9756,-0.1226,-0.1537,0.0312,48.3373,6.8880,8.7375,-4802216.5484,-1046050.0000
164,2000-10-16,6.84,6.84,6.7,6.84,1.5529,183950,14.5776,24.9298,-49.5327,-0.1059,-0.1442,0.0382,50.2229,6.3678,-48.8941,-4618266.5484,-862100.0000
165,2000-10-17,7.18,7.3,6.74,7.23,1.6415,385015,28.0217,52.4815,-13.0841,-0.0645,-0.1282,0.0637,52.5591,6.2240,44.1237,-4329505.2984,-477085.0000
166,2000-10-18,7.22,7.4,7.06,7.26,1.6483,131375,52.5007,80.0909,-12.7273,-0.0282,-0.1082,0.0800,52.8484,6.2418,93.0087,-4306321.4748,-345710.0000
167,2000-10-19,7.68,7.75,7.52,7.67,1.7414,668750,74.7192,91.5852,-5.5172,0.0373,-0.0791,0.1164,56.2566,6.7889,178.4303,-4102788.8661,323040.0000
168,2000-10-20,8.2,8.2,7.25,7.45,1.6914,254025,82.9760,77.2518,-39.4737,0.1297,-0.0374,0.1670,59.8975,7.9436,131.3471,-4249855.9714,69015.0000
169,2000-10-23,7.54,7.58,7.35,7.56,1.7164,122450,78.5731,66.8824,-33.6842,0.1479,-0.0003,0.1482,53.6053,8.9827,81.6883,-4148701.6236,191465.0000
170,2000-10-24,7.4,7.5,7.31,7.49,1.7005,179150,64.0318,47.9612,-37.3684,0.1493,0.0296,0.1197,52.3102,9.8213,56.3449,-3988409.5183,12315.0000
171,2000-10-25,7.4,7.6,7.4,7.59,1.7232,76025,52.6893,43.2244,-32.1053,0.1488,0.0534,0.0953,52.3102,10.7593,61.7978,-3919987.0183,88340.0000
172,2000-10-26,8.13,8.13,7.5,7.67,1.7414,76555,43.4751,39.2398,-27.8947,0.2049,0.0837,0.1211,58.7291,12.5367,92.1317,-3955226.6215,164895.0000
173,2000-10-27,7.74,7.74,7.58,7.7,1.7482,119480,41.6615,42.5203,-33.3333,0.2154,0.1101,0.1053,54.3839,14.1363,69.3691,-3895486.6215,284375.0000
174,2000-10-30,7.72,7.72,7.62,7.65,1.7368,30000,42.0572,44.4116,-37.6712,0.2195,0.1319,0.0876,54.1556,15.5759,60.1318,-3907486.6215,254375.0000
175,2000-10-31,7.65,7.67,7.5,7.65,1.7368,38610,42.6741,41.0903,-48.2456,0.2147,0.1485,0.0662,53.2857,16.4265,21.7978,-3877961.3274,254375.0000
