,Date,Open,High,Low,Close,Adj_Close,Volume,SlowD,SlowK,WILLR,MACD,MACD_Signal,MACD_Hist,RSI,ADX,CCI,Chaikin A/D,OBV,Axis Bank,isPartial,SMA3_GoogleTrends,EMA3_GoogleTrends,SMA5_GoogleTrends,EMA5_GoogleTrends
2334,2016-08-30,592.0,599.25,588.55,591.15,585.3984,11834475,48.3367,56.1297,-39.3203,10.8074,11.0733,-0.2659,64.2485,24.7084,85.4874,154933166.7330,1148227971.0000,63.0,False,48.33333333333333,40.91414729888838,48.0,46.940238206373905
2335,2016-08-31,591.5,603.85,580.7,596.85,591.0429,120541914,56.2182,62.7255,-27.7778,10.6201,10.9827,-0.3625,63.5879,23.4494,89.2601,202577049.6173,1268769885.0000,71.0,False,65.33333333333333,63.98410939475112,50.60000000000001,45.28164416324038
2336,2016-09-01,597.05,603.0,592.0,596.65,590.8449,10204784,61.8831,66.7942,-28.5713,10.7951,10.9452,-0.1500,67.6855,22.3163,129.5945,200999991.1654,1258565101.0000,79.0,False,71.0,68.43874665736155,59.0,52.423971995123395
2337,2016-09-02,597.7,602.0,594.25,599.2,593.3701,7279782,67.5751,73.2056,-18.4523,10.8610,10.9283,-0.0673,68.1519,21.2964,116.4992,203019566.1351,1265844883.0000,59.0,False,69.66666666666666,71.22168240703782,66.8,66.08118237801483
2338,2016-09-06,602.5,637.8,602.5,635.9,629.713,15252302,74.0014,82.0044,-3.2121,11.1718,10.9770,0.1948,71.5241,24.6621,263.8380,216630007.8196,1281097185.0000,70.0,False,48.666666666666664,42.36808310052988,52.0,51.931906288367145
2339,2016-09-07,637.75,638.3,622.5,625.1,619.0181,11869960,79.9222,84.5565,-22.1291,14.1000,11.6016,2.4983,84.7230,27.7251,175.5844,208666583.8398,1269227225.0000,69.0,False,61.666666666666664,57.658146891438456,54.0,51.06489526424669
2340,2016-09-08,626.0,634.0,619.75,629.35,623.2267,8039571,83.7898,84.8085,-15.4311,15.2961,12.3405,2.9556,72.3095,29.8006,113.1876,211459249.8434,1277266796.0000,63.0,False,67.33333333333333,68.38853805170056,55.6,50.8596312919757
2341,2016-09-09,615.1,624.7,611.7,613.1,607.1348,9795054,78.7378,66.8484,-43.4483,15.1894,12.9103,2.2791,62.8221,29.8146,47.7871,203773845.5323,1267471742.0000,58.0,False,63.33333333333333,65.10726373020468,61.2,59.97771702667114
2342,2016-09-12,597.8,601.85,588.4,592.1,586.3391,8471237,65.0941,43.6255,-80.2084,13.5526,13.0388,0.5139,51.0175,27.5619,-57.5743,199963319.6309,1259000505.0000,62.0,False,42.666666666666664,39.99766401624682,49.800000000000004,51.977016496376706
2343,2016-09-14,593.0,604.65,590.45,601.8,595.9448,5915220,45.3869,25.6869,-63.3681,11.7329,12.7776,-1.0447,48.2240,25.1391,-40.8136,203504092.3490,1264915725.0000,63.0,False,55.33333333333333,55.73521012313738,46.400000000000006,43.59478471524976
2344,2016-09-15,601.05,603.0,583.3,588.75,583.0217,7145326,28.1061,15.0060,-86.0243,10.8157,12.3852,-1.5695,53.0178,23.8735,-74.9479,200312277.8945,1257770399.0000,57.0,False,53.666666666666664,50.73948905742053,49.6,46.15658110523606
2345,2016-09-16,592.25,612.4,592.25,602.2,596.3409,19309804,22.8149,27.7518,-65.6363,9.2718,11.7625,-2.4907,47.6582,21.6041,-29.4400,200072702.4478,1277080203.0000,55.0,False,58.33333333333333,59.66623489988223,55.6,55.58710958188093
2346,2016-09-19,603.0,606.0,592.85,594.35,588.5673,5311980,24.7386,31.4581,-79.9091,8.8141,11.1729,-2.3587,53.9736,19.5616,-52.9034,195972578.7912,1271768223.0000,64.0,False,48.33333333333333,46.57252579117324,51.400000000000006,52.15006076239455
2347,2016-09-20,598.8,599.0,589.15,592.95,587.1809,4538973,32.7129,38.9287,-82.4545,8.0200,10.5423,-2.5223,51.2872,18.0514,-68.9482,194935755.0213,1267229250.0000,58.0,False,51.33333333333333,46.674685146863986,51.6,50.886605473274834
2348,2016-09-21,596.5,600.35,594.5,598.9,593.073,5480087,37.3225,41.5808,-71.6363,7.1230,9.8584,-2.7354,49.7797,16.4614,-40.2243,197699296.4813,1272709337.0000,57.0,False,59.666666666666664,60.85255862310808,52.00000000000001,49.94639832632347
2349,2016-09-22,610.0,612.0,590.0,591.8,586.0421,10205715,37.7440,32.7225,-83.2347,7.4159,9.3699,-1.9540,57.8583,16.3860,-31.9296,189163596.4387,1262503622.0000,56.0,False,56.99999999999999,57.32015666782981,53.400000000000006,51.01355457156991
2350,2016-09-23,595.6,596.1,555.7,557.45,552.0263,30222177,32.3360,22.7048,-97.4638,6.4122,8.7784,-2.3662,48.5938,17.3865,-250.6749,161559679.6802,1232281445.0000,64.0,False,59.0,57.99707017686243,59.80000000000001,60.063510491520184
2351,2016-09-26,559.1,560.0,545.3,547.4,542.0741,14880674,20.4374,5.8848,-96.8703,2.6411,7.5509,-4.9098,33.4906,19.0907,-220.5115,150930696.2373,1217400771.0000,92.0,False,55.0,48.734169439737514,57.0,55.910133771220366
2352,2016-09-27,551.0,554.25,538.7,541.0,535.7363,9085199,10.5737,3.1315,-96.8793,-0.9897,5.8428,-6.8325,31.1067,21.0932,-150.5354,144533068.2730,1208315572.0000,82.0,False,67.0,57.21553734912401,62.2,58.84992829568165
2353,2016-09-28,543.15,550.65,540.5,549.1,543.7575,10240083,5.2804,6.8248,-85.8888,-4.4494,3.7844,-8.2337,28.8921,22.8955,-103.1633,151645548.7818,1218555655.0000,66.0,False,80.0,84.08362433894298,62.60000000000001,57.615278481393695
2354,2016-09-29,554.45,554.85,523.45,539.3,534.0529,16581655,7.6680,13.0476,-82.1810,-6.2077,1.7859,-7.9937,36.1613,25.6480,-97.5779,151803966.0819,1201974000.0000,69.0,False,72.33333333333333,74.662657426568,67.2,63.53747943829804
2355,2016-09-30,535.0,547.15,530.6,541.35,536.0829,5781645,16.0663,28.3264,-79.7855,-9.0662,-0.3845,-8.6817,30.2476,28.1252,-79.5006,153533197.6365,1207755645.0000,90.0,False,75.0,71.39335701457584,79.80000000000001,81.10024785681904
2356,2016-10-03,542.95,552.3,542.9,550.9,545.54,5276340,31.3704,52.7371,-69.0005,-10.5683,-2.4212,-8.1470,35.0700,29.3807,-44.0438,157237896.2873,1213031985.0000,100.0,False,71.33333333333333,68.59904119478024,74.6,74.34083178437132
2357,2016-10-04,553.0,553.35,541.0,546.6,541.2818,5690321,50.3679,70.0402,-73.8566,-10.8229,-4.1016,-6.7214,40.8172,30.6640,-41.3296,156708016.2521,1207341664.0000,88.0,False,75.66666666666666,66.86881146689493,78.4,78.02472750866323
2358,2016-10-05,550.0,550.65,533.25,535.7,530.4879,8222912,63.1657,66.7198,-86.1660,-11.1384,-5.5090,-5.6295,39.6531,32.4252,-66.7586,150800760.0322,1199118752.0000,73.0,False,86.99999999999999,91.28290884428014,75.0,72.68458344558815
2359,2016-10-06,531.7,535.0,524.05,530.8,525.6356,10646794,60.6729,45.2588,-89.8830,-12.7185,-6.9509,-5.7677,33.2296,34.6389,-150.0837,153280136.0309,1188471958.0000,76.0,False,79.0,81.15617703551236,75.2,72.14099701766702
2360,2016-10-07,530.0,539.4,530.0,533.85,528.6559,7702773,47.9370,31.8325,-71.5459,-13.9472,-8.3501,-5.5970,32.6831,35.6935,-93.5278,151887025.8963,1196174731.0000,80.0,False,76.33333333333333,75.22585371973642,83.4,86.22996217886477
2361,2016-10-10,538.0,538.75,530.3,531.55,526.3783,3261598,34.8173,27.3606,-74.2039,-14.1126,-9.5026,-4.6100,38.0134,36.6427,-89.1423,149590396.3485,1192913133.0000,54.0,False,40.33333333333333,38.81427011615854,55.400000000000006,60.5531393127837
2362,2016-10-13,529.0,529.9,513.2,518.8,513.7523,10008090,27.9530,24.6659,-86.5547,-14.7994,-10.5620,-4.2374,34.5898,38.7328,-173.2613,146294285.2148,1182905043.0000,65.0,False,45.666666666666664,39.60982742551518,43.4,40.17892336831251
2363,2016-10-14,521.0,525.0,516.8,520.65,515.5844,4314775,25.0072,22.9952,-82.1128,-15.8070,-11.6110,-4.1960,31.7643,40.6139,-129.2794,146031221.1347,1187219818.0000,64.0,False,58.0,54.68406845566107,51.0,48.54002548873448
2364,2016-10-17,524.15,533.8,517.1,519.0,513.9504,7930102,23.1677,21.8419,-85.5542,-16.1650,-12.5218,-3.6432,34.1188,40.3329,-85.8781,139905594.9785,1179289716.0000,67.0,False,49.33333333333333,47.9286349821994,55.400000000000006,57.31177277390192
2365,2016-10-18,523.9,534.05,518.4,532.45,527.2695,13532992,28.9363,41.9717,-52.0548,-16.2812,-13.2737,-3.0075,34.0153,40.0258,-36.0248,150671492.7656,1192822708.0000,60.0,False,51.666666666666664,45.94299868624856,54.400000000000006,54.557867213662334
2366,2016-10-19,535.65,542.0,529.1,535.55,530.3394,10754624,40.7250,58.3613,-44.3338,-15.2494,-13.6688,-1.5806,43.0387,38.0722,41.7223,150671492.7656,1203577332.0000,46.0,False,57.66666666666666,60.93683061222771,50.800000000000004,49.82314848707647
2367,2016-10-20,537.1,544.85,536.0,540.05,534.7956,6969699,59.6481,78.6115,-28.3045,-14.1516,-13.7654,-0.3862,44.0870,35.7547,105.8607,150080838.7062,1210547031.0000,49.0,False,51.66666666666666,53.6496966444567,50.0,48.46463901735766
2368,2016-10-21,538.7,539.2,524.2,526.1,520.9813,6526349,67.0936,64.3081,-59.2418,-13.0025,-13.6128,0.6103,45.3209,35.1664,2.2133,145207800.1264,1204020682.0000,46.0,False,47.0,46.9215876571555,53.60000000000001,56.330029669152204
2369,2016-10-24,529.45,530.0,517.55,521.55,516.4756,10660533,62.0812,43.3241,-73.6177,-12.6920,-13.4286,0.7367,39.6940,35.3328,-68.7905,141397402.2106,1193360149.0000,48.0,False,32.0,29.667476389443273,38.2,40.049129023711686
2370,2016-10-25,520.9,531.5,520.1,529.1,523.9521,7356952,45.8098,29.7974,-49.7631,-12.9861,-13.3401,0.3540,35.2050,35.1505,-16.6563,145656665.7554,1200717101.0000,53.0,False,39.666666666666664,33.73720688445962,39.0,37.9630570599588
2371,2016-10-26,499.0,502.0,484.5,487.55,482.8064,38780250,31.2642,20.6712,-94.9462,-14.8156,-13.6352,-1.1803,26.6329,37.5811,-266.2726,120394049.7139,1161936851.0000,56.0,False,52.33333333333333,51.026569214399274,41.00000000000001,36.82086823003206
2372,2016-10-27,485.0,489.6,477.3,485.65,480.9249,17198496,23.5841,20.2837,-87.6388,-17.1969,-14.3475,-2.8493,22.7059,40.0954,-184.9920,126546339.8333,1144738355.0000,53.0,False,53.99999999999999,53.92158765715549,45.60000000000001,41.38133481752145
2373,2016-10-28,486.9,494.0,484.55,486.9,482.1627,12688495,17.6800,12.0852,-85.7883,-18.7150,-15.2210,-3.4940,24.3871,41.5138,-109.2880,120168532.9850,1157426850.0000,57.0,False,55.33333333333333,55.264736066070355,53.400000000000006,52.47020640808843
2374,2016-11-01,488.05,488.05,474.45,475.8,471.1707,10425548,14.5194,11.1893,-98.0824,-19.5994,-16.0967,-3.5027,25.4772,43.3248,-103.2694,111812729.7532,1147001302.0000,47.0,False,34.0,29.240109802201047,39.2,40.76822820586901
2375,2016-11-02,469.8,480.5,468.1,476.8,472.161,9885845,12.8406,15.2474,-88.6645,-21.5248,-17.1823,-4.3425,20.3133,45.2596,-90.8077,115798935.5872,1156887147.0000,51.0,False,45.0,42.680490982346846,38.0,35.473688115952186
2376,2016-11-03,475.5,479.8,473.65,475.85,471.2202,6631504,15.2514,19.3176,-89.9023,-22.3333,-18.2125,-4.1208,25.5500,47.0009,-73.2973,113911952.7617,1150255643.0000,51.0,False,49.666666666666664,48.97407843577738,40.800000000000004,36.63688687960974
2377,2016-11-04,474.4,485.7,474.2,478.7,474.0425,10868004,22.2453,32.1710,-85.0914,-22.8000,-19.1300,-3.6700,25.1950,47.2715,-56.6957,111549343.1965,1161123647.0000,48.0,False,50.0,50.44102883032246,46.800000000000004,45.3517581538954
2378,2016-11-07,484.75,489.45,482.05,485.4,480.6773,6990315,34.0384,50.6266,-72.7130,-22.0802,-19.7201,-2.3601,34.6835,46.7173,-26.2684,110888087.9919,1168113962.0000,53.0,False,38.0,36.18691756261023,42.60000000000001,43.95884040435734
2379,2016-11-08,487.05,492.45,483.25,490.85,486.0743,7460548,51.5310,71.7954,-64.1167,-21.0811,-19.9923,-1.0888,36.6670,45.5776,9.2655,115753656.4281,1175574510.0000,57.0,False,44.33333333333333,38.55088316123377,43.800000000000004,42.64327645874849
2380,2016-11-09,459.0,493.95,458.95,487.55,482.8064,12824970,69.2711,85.3912,-33.5657,-22.2957,-20.4530,-1.8428,25.9772,46.4229,-38.5964,123888334.0968,1162749540.0000,43.0,False,51.0,52.365546310615514,42.800000000000004,40.55157720410646
2381,2016-11-10,494.0,513.6,494.0,506.95,502.0176,11433458,81.6150,87.6584,-12.1683,-20.2013,-20.4026,0.2014,47.2845,44.0062,223.1559,127563406.6686,1174182998.0000,61.0,False,53.66666666666666,53.44455249284441,47.400000000000006,43.89945662899609
2382,2016-11-11,505.0,512.7,495.0,498.75,493.8974,7085764,84.6135,80.7910,-27.1729,-17.4526,-19.8126,2.3600,52.0993,41.8311,133.7964,123480083.0059,1167097234.0000,65.0,False,56.33333333333333,52.62864785390161,55.800000000000004,54.62556390415316
2383,2016-11-15,498.0,503.0,476.75,479.3,474.6366,11822835,78.1382,65.9653,-62.7631,-15.6586,-18.9818,3.3232,48.9388,41.3607,4.2819,113954245.1393,1155274399.0000,68.0,False,56.99999999999999,53.47827665387213,60.0,60.35643533290422
2384,2016-11-16,486.85,487.35,470.1,472.7,468.1009,10704594,63.9437,45.0747,-74.8399,-14.9640,-18.1783,3.2142,44.1939,41.3892,-73.9844,106476550.6903,1144569805.0000,68.0,False,64.33333333333333,62.428715698387805,60.6,59.37969711467009
2385,2016-11-17,474.35,484.4,471.35,474.1,469.4872,10250008,44.9680,23.8642,-72.2781,-15.2465,-17.5919,2.3454,39.4316,41.4149,-77.3093,100546473.4060,1154819813.0000,69.0,False,68.33333333333333,68.18632372322584,61.60000000000001,58.637667281197714
2386,2016-11-18,478.0,478.9,472.0,473.45,468.8436,4572569,27.6707,14.0731,-73.4675,-15.0029,-17.0741,2.0712,41.4777,41.4381,-89.7960,97895726.3440,1150247244.0000,63.0,False,66.66666666666666,67.37557726958926,65.0,64.16594830047485
2387,2016-11-21,475.9,476.5,463.05,465.7,461.169,6217176,15.2783,7.8975,-87.6487,-14.8085,-16.6210,1.8124,40.6009,42.1426,-117.2792,94128461.2604,1144030068.0000,66.0,False,49.33333333333333,47.45165362868059,56.00000000000001,58.218027255448995
2388,2016-11-22,468.05,475.5,458.05,470.75,466.1698,7313923,13.7504,19.2806,-77.1377,-15.1137,-16.3195,1.2058,37.3240,43.1258,-94.6592,97460595.1075,1151343991.0000,61.0,False,53.0,47.848048087978526,54.400000000000006,54.24326716395076
2389,2016-11-23,475.0,482.55,469.15,480.5,475.825,6477616,24.0791,45.0591,-59.5859,-14.6262,-15.9809,1.3547,41.9342,42.5517,-28.4339,101956264.6874,1157821607.0000,66.0,False,64.33333333333333,64.4640205714075,55.00000000000001,52.098284642622865
